YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,2. หญิง,446.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,1. ชาย,386.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2. หญิง,425.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,สกลนคร,1. ชาย,350.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,สกลนคร,2. หญิง,379.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,สุรินทร์,1. ชาย,411.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,สุรินทร์,2. หญิง,456.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,หนองคาย,1. ชาย,167.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,หนองคาย,2. หญิง,185,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,1. ชาย,175.8,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,2. หญิง,193.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,1. ชาย,106.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,2. หญิง,113.5,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,อุดรธานี,1. ชาย,485.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2. หญิง,523.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,1. ชาย,660.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,2. หญิง,702.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,เลย,1. ชาย,220.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,4) ภาคตะวันออกเฉียงเหนือ,เลย,2. หญิง,226.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,กระบี่,1. ชาย,147,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,กระบี่,2. หญิง,150.5,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ชุมพร,1. ชาย,207.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ชุมพร,2. หญิง,205.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ตรัง,1. ชาย,246.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ตรัง,2. หญิง,268.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,นครศรีธรรมราช,1. ชาย,615.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,นครศรีธรรมราช,2. หญิง,658.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,นราธิวาส,1. ชาย,254,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,นราธิวาส,2. หญิง,265.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ปัตตานี,1. ชาย,226.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ปัตตานี,2. หญิง,245.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,พังงา,1. ชาย,111.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,พังงา,2. หญิง,108.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,พัทลุง,1. ชาย,199.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,พัทลุง,2. หญิง,222.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ภูเก็ต,1. ชาย,225.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ภูเก็ต,2. หญิง,227.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ยะลา,1. ชาย,164.8,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ยะลา,2. หญิง,172.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ระนอง,1. ชาย,103.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3/2563,5) ภาคใต้,ระนอง,2. หญิง,101.8,พันคน,สำนักงานสถิติแห่งชาติ
